DateKey	DayNumberOfWeek	SpanishDayNameOfWeek	FrenchDayNameOfWeek	DayNumberOfMonth	DayNumberOfYear	WeekNumberOfYear	EnglishMonthName	SpanishMonthName	FrenchMonthName	MonthNumberOfYear	CalendarQuarter	CalendarYear	CalendarSemester	FiscalQuarter	FiscalYear	FiscalSemester	Friday	Monday	Saturday	Sunday	Thursday	Tuesday	Wednesday
20190216	7	Sábado	Samedi	16	47	7	February	Febrero	Février	2	1	2019	1	3	2019	2	null	null	2019-02-16	null	null	null	null
20190217	1	Domingo	Dimanche	17	48	8	February	Febrero	Février	2	1	2019	1	3	2019	2	null	null	null	2019-02-17	null	null	null
20190218	2	Lunes	Lundi	18	49	8	February	Febrero	Février	2	1	2019	1	3	2019	2	null	2019-02-18	null	null	null	null	null
20190219	3	Martes	Mardi	19	50	8	February	Febrero	Février	2	1	2019	1	3	2019	2	null	null	null	null	null	2019-02-19	null
20190220	4	Miércoles	Mercredi	20	51	8	February	Febrero	Février	2	1	2019	1	3	2019	2	null	null	null	null	null	null	2019-02-20
20190221	5	Jueves	Jeudi	21	52	8	February	Febrero	Février	2	1	2019	1	3	2019	2	null	null	null	null	2019-02-21	null	null
20190222	6	Viernes	Vendredi	22	53	8	February	Febrero	Février	2	1	2019	1	3	2019	2	2019-02-22	null	null	null	null	null	null
20190223	7	Sábado	Samedi	23	54	8	February	Febrero	Février	2	1	2019	1	3	2019	2	null	null	2019-02-23	null	null	null	null
20190224	1	Domingo	Dimanche	24	55	9	February	Febrero	Février	2	1	2019	1	3	2019	2	null	null	null	2019-02-24	null	null	null
20190225	2	Lunes	Lundi	25	56	9	February	Febrero	Février	2	1	2019	1	3	2019	2	null	2019-02-25	null	null	null	null	null
20190226	3	Martes	Mardi	26	57	9	February	Febrero	Février	2	1	2019	1	3	2019	2	null	null	null	null	null	2019-02-26	null
20190227	4	Miércoles	Mercredi	27	58	9	February	Febrero	Février	2	1	2019	1	3	2019	2	null	null	null	null	null	null	2019-02-27
20190228	5	Jueves	Jeudi	28	59	9	February	Febrero	Février	2	1	2019	1	3	2019	2	null	null	null	null	2019-02-28	null	null
20190301	6	Viernes	Vendredi	1	60	9	March	Marzo	Mars	3	1	2019	1	3	2019	2	2019-03-01	null	null	null	null	null	null
20190302	7	Sábado	Samedi	2	61	9	March	Marzo	Mars	3	1	2019	1	3	2019	2	null	null	2019-03-02	null	null	null	null
20190303	1	Domingo	Dimanche	3	62	10	March	Marzo	Mars	3	1	2019	1	3	2019	2	null	null	null	2019-03-03	null	null	null
20190304	2	Lunes	Lundi	4	63	10	March	Marzo	Mars	3	1	2019	1	3	2019	2	null	2019-03-04	null	null	null	null	null
20190305	3	Martes	Mardi	5	64	10	March	Marzo	Mars	3	1	2019	1	3	2019	2	null	null	null	null	null	2019-03-05	null
20190306	4	Miércoles	Mercredi	6	65	10	March	Marzo	Mars	3	1	2019	1	3	2019	2	null	null	null	null	null	null	2019-03-06
20190307	5	Jueves	Jeudi	7	66	10	March	Marzo	Mars	3	1	2019	1	3	2019	2	null	null	null	null	2019-03-07	null	null
20190308	6	Viernes	Vendredi	8	67	10	March	Marzo	Mars	3	1	2019	1	3	2019	2	2019-03-08	null	null	null	null	null	null
20190309	7	Sábado	Samedi	9	68	10	March	Marzo	Mars	3	1	2019	1	3	2019	2	null	null	2019-03-09	null	null	null	null
20190310	1	Domingo	Dimanche	10	69	11	March	Marzo	Mars	3	1	2019	1	3	2019	2	null	null	null	2019-03-10	null	null	null
20190311	2	Lunes	Lundi	11	70	11	March	Marzo	Mars	3	1	2019	1	3	2019	2	null	2019-03-11	null	null	null	null	null
20190312	3	Martes	Mardi	12	71	11	March	Marzo	Mars	3	1	2019	1	3	2019	2	null	null	null	null	null	2019-03-12	null
20190313	4	Miércoles	Mercredi	13	72	11	March	Marzo	Mars	3	1	2019	1	3	2019	2	null	null	null	null	null	null	2019-03-13
20190314	5	Jueves	Jeudi	14	73	11	March	Marzo	Mars	3	1	2019	1	3	2019	2	null	null	null	null	2019-03-14	null	null
20190315	6	Viernes	Vendredi	15	74	11	March	Marzo	Mars	3	1	2019	1	3	2019	2	2019-03-15	null	null	null	null	null	null
20190316	7	Sábado	Samedi	16	75	11	March	Marzo	Mars	3	1	2019	1	3	2019	2	null	null	2019-03-16	null	null	null	null
20190317	1	Domingo	Dimanche	17	76	12	March	Marzo	Mars	3	1	2019	1	3	2019	2	null	null	null	2019-03-17	null	null	null
20190318	2	Lunes	Lundi	18	77	12	March	Marzo	Mars	3	1	2019	1	3	2019	2	null	2019-03-18	null	null	null	null	null
20190319	3	Martes	Mardi	19	78	12	March	Marzo	Mars	3	1	2019	1	3	2019	2	null	null	null	null	null	2019-03-19	null
20190320	4	Miércoles	Mercredi	20	79	12	March	Marzo	Mars	3	1	2019	1	3	2019	2	null	null	null	null	null	null	2019-03-20
20190321	5	Jueves	Jeudi	21	80	12	March	Marzo	Mars	3	1	2019	1	3	2019	2	null	null	null	null	2019-03-21	null	null
20190322	6	Viernes	Vendredi	22	81	12	March	Marzo	Mars	3	1	2019	1	3	2019	2	2019-03-22	null	null	null	null	null	null
20190323	7	Sábado	Samedi	23	82	12	March	Marzo	Mars	3	1	2019	1	3	2019	2	null	null	2019-03-23	null	null	null	null
20190324	1	Domingo	Dimanche	24	83	13	March	Marzo	Mars	3	1	2019	1	3	2019	2	null	null	null	2019-03-24	null	null	null
20190325	2	Lunes	Lundi	25	84	13	March	Marzo	Mars	3	1	2019	1	3	2019	2	null	2019-03-25	null	null	null	null	null
20190326	3	Martes	Mardi	26	85	13	March	Marzo	Mars	3	1	2019	1	3	2019	2	null	null	null	null	null	2019-03-26	null
20190327	4	Miércoles	Mercredi	27	86	13	March	Marzo	Mars	3	1	2019	1	3	2019	2	null	null	null	null	null	null	2019-03-27
20190328	5	Jueves	Jeudi	28	87	13	March	Marzo	Mars	3	1	2019	1	3	2019	2	null	null	null	null	2019-03-28	null	null
20190329	6	Viernes	Vendredi	29	88	13	March	Marzo	Mars	3	1	2019	1	3	2019	2	2019-03-29	null	null	null	null	null	null
20190330	7	Sábado	Samedi	30	89	13	March	Marzo	Mars	3	1	2019	1	3	2019	2	null	null	2019-03-30	null	null	null	null
20190331	1	Domingo	Dimanche	31	90	14	March	Marzo	Mars	3	1	2019	1	3	2019	2	null	null	null	2019-03-31	null	null	null
20190401	2	Lunes	Lundi	1	91	14	April	Abril	Avril	4	2	2019	1	4	2019	2	null	2019-04-01	null	null	null	null	null
20190402	3	Martes	Mardi	2	92	14	April	Abril	Avril	4	2	2019	1	4	2019	2	null	null	null	null	null	2019-04-02	null
20190403	4	Miércoles	Mercredi	3	93	14	April	Abril	Avril	4	2	2019	1	4	2019	2	null	null	null	null	null	null	2019-04-03
20190404	5	Jueves	Jeudi	4	94	14	April	Abril	Avril	4	2	2019	1	4	2019	2	null	null	null	null	2019-04-04	null	null
20190405	6	Viernes	Vendredi	5	95	14	April	Abril	Avril	4	2	2019	1	4	2019	2	2019-04-05	null	null	null	null	null	null
20190406	7	Sábado	Samedi	6	96	14	April	Abril	Avril	4	2	2019	1	4	2019	2	null	null	2019-04-06	null	null	null	null
20190407	1	Domingo	Dimanche	7	97	15	April	Abril	Avril	4	2	2019	1	4	2019	2	null	null	null	2019-04-07	null	null	null
20190408	2	Lunes	Lundi	8	98	15	April	Abril	Avril	4	2	2019	1	4	2019	2	null	2019-04-08	null	null	null	null	null
20190409	3	Martes	Mardi	9	99	15	April	Abril	Avril	4	2	2019	1	4	2019	2	null	null	null	null	null	2019-04-09	null
20190410	4	Miércoles	Mercredi	10	100	15	April	Abril	Avril	4	2	2019	1	4	2019	2	null	null	null	null	null	null	2019-04-10
20190411	5	Jueves	Jeudi	11	101	15	April	Abril	Avril	4	2	2019	1	4	2019	2	null	null	null	null	2019-04-11	null	null
20190412	6	Viernes	Vendredi	12	102	15	April	Abril	Avril	4	2	2019	1	4	2019	2	2019-04-12	null	null	null	null	null	null
20190413	7	Sábado	Samedi	13	103	15	April	Abril	Avril	4	2	2019	1	4	2019	2	null	null	2019-04-13	null	null	null	null
20190414	1	Domingo	Dimanche	14	104	16	April	Abril	Avril	4	2	2019	1	4	2019	2	null	null	null	2019-04-14	null	null	null
20190415	2	Lunes	Lundi	15	105	16	April	Abril	Avril	4	2	2019	1	4	2019	2	null	2019-04-15	null	null	null	null	null
20190416	3	Martes	Mardi	16	106	16	April	Abril	Avril	4	2	2019	1	4	2019	2	null	null	null	null	null	2019-04-16	null
20190417	4	Miércoles	Mercredi	17	107	16	April	Abril	Avril	4	2	2019	1	4	2019	2	null	null	null	null	null	null	2019-04-17
20190418	5	Jueves	Jeudi	18	108	16	April	Abril	Avril	4	2	2019	1	4	2019	2	null	null	null	null	2019-04-18	null	null
20190419	6	Viernes	Vendredi	19	109	16	April	Abril	Avril	4	2	2019	1	4	2019	2	2019-04-19	null	null	null	null	null	null
20190420	7	Sábado	Samedi	20	110	16	April	Abril	Avril	4	2	2019	1	4	2019	2	null	null	2019-04-20	null	null	null	null
20190421	1	Domingo	Dimanche	21	111	17	April	Abril	Avril	4	2	2019	1	4	2019	2	null	null	null	2019-04-21	null	null	null
20190422	2	Lunes	Lundi	22	112	17	April	Abril	Avril	4	2	2019	1	4	2019	2	null	2019-04-22	null	null	null	null	null
20190423	3	Martes	Mardi	23	113	17	April	Abril	Avril	4	2	2019	1	4	2019	2	null	null	null	null	null	2019-04-23	null
20190424	4	Miércoles	Mercredi	24	114	17	April	Abril	Avril	4	2	2019	1	4	2019	2	null	null	null	null	null	null	2019-04-24
20190425	5	Jueves	Jeudi	25	115	17	April	Abril	Avril	4	2	2019	1	4	2019	2	null	null	null	null	2019-04-25	null	null
20190426	6	Viernes	Vendredi	26	116	17	April	Abril	Avril	4	2	2019	1	4	2019	2	2019-04-26	null	null	null	null	null	null
20190427	7	Sábado	Samedi	27	117	17	April	Abril	Avril	4	2	2019	1	4	2019	2	null	null	2019-04-27	null	null	null	null
20190428	1	Domingo	Dimanche	28	118	18	April	Abril	Avril	4	2	2019	1	4	2019	2	null	null	null	2019-04-28	null	null	null
20190429	2	Lunes	Lundi	29	119	18	April	Abril	Avril	4	2	2019	1	4	2019	2	null	2019-04-29	null	null	null	null	null
20190430	3	Martes	Mardi	30	120	18	April	Abril	Avril	4	2	2019	1	4	2019	2	null	null	null	null	null	2019-04-30	null
20190501	4	Miércoles	Mercredi	1	121	18	May	Mayo	Mai	5	2	2019	1	4	2019	2	null	null	null	null	null	null	2019-05-01
20190502	5	Jueves	Jeudi	2	122	18	May	Mayo	Mai	5	2	2019	1	4	2019	2	null	null	null	null	2019-05-02	null	null
20190503	6	Viernes	Vendredi	3	123	18	May	Mayo	Mai	5	2	2019	1	4	2019	2	2019-05-03	null	null	null	null	null	null
20190504	7	Sábado	Samedi	4	124	18	May	Mayo	Mai	5	2	2019	1	4	2019	2	null	null	2019-05-04	null	null	null	null
20190505	1	Domingo	Dimanche	5	125	19	May	Mayo	Mai	5	2	2019	1	4	2019	2	null	null	null	2019-05-05	null	null	null
20190506	2	Lunes	Lundi	6	126	19	May	Mayo	Mai	5	2	2019	1	4	2019	2	null	2019-05-06	null	null	null	null	null
20190507	3	Martes	Mardi	7	127	19	May	Mayo	Mai	5	2	2019	1	4	2019	2	null	null	null	null	null	2019-05-07	null
20190508	4	Miércoles	Mercredi	8	128	19	May	Mayo	Mai	5	2	2019	1	4	2019	2	null	null	null	null	null	null	2019-05-08
20190509	5	Jueves	Jeudi	9	129	19	May	Mayo	Mai	5	2	2019	1	4	2019	2	null	null	null	null	2019-05-09	null	null
20190510	6	Viernes	Vendredi	10	130	19	May	Mayo	Mai	5	2	2019	1	4	2019	2	2019-05-10	null	null	null	null	null	null
20190511	7	Sábado	Samedi	11	131	19	May	Mayo	Mai	5	2	2019	1	4	2019	2	null	null	2019-05-11	null	null	null	null
20190512	1	Domingo	Dimanche	12	132	20	May	Mayo	Mai	5	2	2019	1	4	2019	2	null	null	null	2019-05-12	null	null	null
20190513	2	Lunes	Lundi	13	133	20	May	Mayo	Mai	5	2	2019	1	4	2019	2	null	2019-05-13	null	null	null	null	null
20190514	3	Martes	Mardi	14	134	20	May	Mayo	Mai	5	2	2019	1	4	2019	2	null	null	null	null	null	2019-05-14	null
20190515	4	Miércoles	Mercredi	15	135	20	May	Mayo	Mai	5	2	2019	1	4	2019	2	null	null	null	null	null	null	2019-05-15
20190516	5	Jueves	Jeudi	16	136	20	May	Mayo	Mai	5	2	2019	1	4	2019	2	null	null	null	null	2019-05-16	null	null
20190517	6	Viernes	Vendredi	17	137	20	May	Mayo	Mai	5	2	2019	1	4	2019	2	2019-05-17	null	null	null	null	null	null
20190518	7	Sábado	Samedi	18	138	20	May	Mayo	Mai	5	2	2019	1	4	2019	2	null	null	2019-05-18	null	null	null	null
20190519	1	Domingo	Dimanche	19	139	21	May	Mayo	Mai	5	2	2019	1	4	2019	2	null	null	null	2019-05-19	null	null	null
20190520	2	Lunes	Lundi	20	140	21	May	Mayo	Mai	5	2	2019	1	4	2019	2	null	2019-05-20	null	null	null	null	null
20190521	3	Martes	Mardi	21	141	21	May	Mayo	Mai	5	2	2019	1	4	2019	2	null	null	null	null	null	2019-05-21	null
20190522	4	Miércoles	Mercredi	22	142	21	May	Mayo	Mai	5	2	2019	1	4	2019	2	null	null	null	null	null	null	2019-05-22
20190523	5	Jueves	Jeudi	23	143	21	May	Mayo	Mai	5	2	2019	1	4	2019	2	null	null	null	null	2019-05-23	null	null
20190524	6	Viernes	Vendredi	24	144	21	May	Mayo	Mai	5	2	2019	1	4	2019	2	2019-05-24	null	null	null	null	null	null
20190525	7	Sábado	Samedi	25	145	21	May	Mayo	Mai	5	2	2019	1	4	2019	2	null	null	2019-05-25	null	null	null	null
20190526	1	Domingo	Dimanche	26	146	22	May	Mayo	Mai	5	2	2019	1	4	2019	2	null	null	null	2019-05-26	null	null	null
20190527	2	Lunes	Lundi	27	147	22	May	Mayo	Mai	5	2	2019	1	4	2019	2	null	2019-05-27	null	null	null	null	null
20190528	3	Martes	Mardi	28	148	22	May	Mayo	Mai	5	2	2019	1	4	2019	2	null	null	null	null	null	2019-05-28	null
20190529	4	Miércoles	Mercredi	29	149	22	May	Mayo	Mai	5	2	2019	1	4	2019	2	null	null	null	null	null	null	2019-05-29
20190530	5	Jueves	Jeudi	30	150	22	May	Mayo	Mai	5	2	2019	1	4	2019	2	null	null	null	null	2019-05-30	null	null
20190531	6	Viernes	Vendredi	31	151	22	May	Mayo	Mai	5	2	2019	1	4	2019	2	2019-05-31	null	null	null	null	null	null
20190601	7	Sábado	Samedi	1	152	22	June	Junio	Juin	6	2	2019	1	4	2019	2	null	null	2019-06-01	null	null	null	null
20190602	1	Domingo	Dimanche	2	153	23	June	Junio	Juin	6	2	2019	1	4	2019	2	null	null	null	2019-06-02	null	null	null
20190603	2	Lunes	Lundi	3	154	23	June	Junio	Juin	6	2	2019	1	4	2019	2	null	2019-06-03	null	null	null	null	null
20190604	3	Martes	Mardi	4	155	23	June	Junio	Juin	6	2	2019	1	4	2019	2	null	null	null	null	null	2019-06-04	null
20190605	4	Miércoles	Mercredi	5	156	23	June	Junio	Juin	6	2	2019	1	4	2019	2	null	null	null	null	null	null	2019-06-05
20190606	5	Jueves	Jeudi	6	157	23	June	Junio	Juin	6	2	2019	1	4	2019	2	null	null	null	null	2019-06-06	null	null
20190607	6	Viernes	Vendredi	7	158	23	June	Junio	Juin	6	2	2019	1	4	2019	2	2019-06-07	null	null	null	null	null	null
20190608	7	Sábado	Samedi	8	159	23	June	Junio	Juin	6	2	2019	1	4	2019	2	null	null	2019-06-08	null	null	null	null
20190609	1	Domingo	Dimanche	9	160	24	June	Junio	Juin	6	2	2019	1	4	2019	2	null	null	null	2019-06-09	null	null	null
20190610	2	Lunes	Lundi	10	161	24	June	Junio	Juin	6	2	2019	1	4	2019	2	null	2019-06-10	null	null	null	null	null
20190611	3	Martes	Mardi	11	162	24	June	Junio	Juin	6	2	2019	1	4	2019	2	null	null	null	null	null	2019-06-11	null
20190612	4	Miércoles	Mercredi	12	163	24	June	Junio	Juin	6	2	2019	1	4	2019	2	null	null	null	null	null	null	2019-06-12
20190613	5	Jueves	Jeudi	13	164	24	June	Junio	Juin	6	2	2019	1	4	2019	2	null	null	null	null	2019-06-13	null	null
20190614	6	Viernes	Vendredi	14	165	24	June	Junio	Juin	6	2	2019	1	4	2019	2	2019-06-14	null	null	null	null	null	null
20190615	7	Sábado	Samedi	15	166	24	June	Junio	Juin	6	2	2019	1	4	2019	2	null	null	2019-06-15	null	null	null	null
20190616	1	Domingo	Dimanche	16	167	25	June	Junio	Juin	6	2	2019	1	4	2019	2	null	null	null	2019-06-16	null	null	null
20190617	2	Lunes	Lundi	17	168	25	June	Junio	Juin	6	2	2019	1	4	2019	2	null	2019-06-17	null	null	null	null	null
20190618	3	Martes	Mardi	18	169	25	June	Junio	Juin	6	2	2019	1	4	2019	2	null	null	null	null	null	2019-06-18	null
20190619	4	Miércoles	Mercredi	19	170	25	June	Junio	Juin	6	2	2019	1	4	2019	2	null	null	null	null	null	null	2019-06-19
20190620	5	Jueves	Jeudi	20	171	25	June	Junio	Juin	6	2	2019	1	4	2019	2	null	null	null	null	2019-06-20	null	null
20190621	6	Viernes	Vendredi	21	172	25	June	Junio	Juin	6	2	2019	1	4	2019	2	2019-06-21	null	null	null	null	null	null
20190622	7	Sábado	Samedi	22	173	25	June	Junio	Juin	6	2	2019	1	4	2019	2	null	null	2019-06-22	null	null	null	null
20190623	1	Domingo	Dimanche	23	174	26	June	Junio	Juin	6	2	2019	1	4	2019	2	null	null	null	2019-06-23	null	null	null
20190624	2	Lunes	Lundi	24	175	26	June	Junio	Juin	6	2	2019	1	4	2019	2	null	2019-06-24	null	null	null	null	null
20190625	3	Martes	Mardi	25	176	26	June	Junio	Juin	6	2	2019	1	4	2019	2	null	null	null	null	null	2019-06-25	null
20190626	4	Miércoles	Mercredi	26	177	26	June	Junio	Juin	6	2	2019	1	4	2019	2	null	null	null	null	null	null	2019-06-26
20190627	5	Jueves	Jeudi	27	178	26	June	Junio	Juin	6	2	2019	1	4	2019	2	null	null	null	null	2019-06-27	null	null
20190628	6	Viernes	Vendredi	28	179	26	June	Junio	Juin	6	2	2019	1	4	2019	2	2019-06-28	null	null	null	null	null	null
20190629	7	Sábado	Samedi	29	180	26	June	Junio	Juin	6	2	2019	1	4	2019	2	null	null	2019-06-29	null	null	null	null
20190630	1	Domingo	Dimanche	30	181	27	June	Junio	Juin	6	2	2019	1	4	2019	2	null	null	null	2019-06-30	null	null	null
20190701	2	Lunes	Lundi	1	182	27	July	Julio	Juillet	7	3	2019	2	1	2020	1	null	2019-07-01	null	null	null	null	null
20190702	3	Martes	Mardi	2	183	27	July	Julio	Juillet	7	3	2019	2	1	2020	1	null	null	null	null	null	2019-07-02	null
20190703	4	Miércoles	Mercredi	3	184	27	July	Julio	Juillet	7	3	2019	2	1	2020	1	null	null	null	null	null	null	2019-07-03
20190704	5	Jueves	Jeudi	4	185	27	July	Julio	Juillet	7	3	2019	2	1	2020	1	null	null	null	null	2019-07-04	null	null
20190705	6	Viernes	Vendredi	5	186	27	July	Julio	Juillet	7	3	2019	2	1	2020	1	2019-07-05	null	null	null	null	null	null
20190706	7	Sábado	Samedi	6	187	27	July	Julio	Juillet	7	3	2019	2	1	2020	1	null	null	2019-07-06	null	null	null	null
20190707	1	Domingo	Dimanche	7	188	28	July	Julio	Juillet	7	3	2019	2	1	2020	1	null	null	null	2019-07-07	null	null	null
20190708	2	Lunes	Lundi	8	189	28	July	Julio	Juillet	7	3	2019	2	1	2020	1	null	2019-07-08	null	null	null	null	null
20190709	3	Martes	Mardi	9	190	28	July	Julio	Juillet	7	3	2019	2	1	2020	1	null	null	null	null	null	2019-07-09	null
20190710	4	Miércoles	Mercredi	10	191	28	July	Julio	Juillet	7	3	2019	2	1	2020	1	null	null	null	null	null	null	2019-07-10
20190711	5	Jueves	Jeudi	11	192	28	July	Julio	Juillet	7	3	2019	2	1	2020	1	null	null	null	null	2019-07-11	null	null
20190712	6	Viernes	Vendredi	12	193	28	July	Julio	Juillet	7	3	2019	2	1	2020	1	2019-07-12	null	null	null	null	null	null
20190713	7	Sábado	Samedi	13	194	28	July	Julio	Juillet	7	3	2019	2	1	2020	1	null	null	2019-07-13	null	null	null	null
20190714	1	Domingo	Dimanche	14	195	29	July	Julio	Juillet	7	3	2019	2	1	2020	1	null	null	null	2019-07-14	null	null	null
20190715	2	Lunes	Lundi	15	196	29	July	Julio	Juillet	7	3	2019	2	1	2020	1	null	2019-07-15	null	null	null	null	null
20190716	3	Martes	Mardi	16	197	29	July	Julio	Juillet	7	3	2019	2	1	2020	1	null	null	null	null	null	2019-07-16	null
20190717	4	Miércoles	Mercredi	17	198	29	July	Julio	Juillet	7	3	2019	2	1	2020	1	null	null	null	null	null	null	2019-07-17
20190718	5	Jueves	Jeudi	18	199	29	July	Julio	Juillet	7	3	2019	2	1	2020	1	null	null	null	null	2019-07-18	null	null
20190719	6	Viernes	Vendredi	19	200	29	July	Julio	Juillet	7	3	2019	2	1	2020	1	2019-07-19	null	null	null	null	null	null
20190720	7	Sábado	Samedi	20	201	29	July	Julio	Juillet	7	3	2019	2	1	2020	1	null	null	2019-07-20	null	null	null	null
20190721	1	Domingo	Dimanche	21	202	30	July	Julio	Juillet	7	3	2019	2	1	2020	1	null	null	null	2019-07-21	null	null	null
20190722	2	Lunes	Lundi	22	203	30	July	Julio	Juillet	7	3	2019	2	1	2020	1	null	2019-07-22	null	null	null	null	null
20190723	3	Martes	Mardi	23	204	30	July	Julio	Juillet	7	3	2019	2	1	2020	1	null	null	null	null	null	2019-07-23	null
20190724	4	Miércoles	Mercredi	24	205	30	July	Julio	Juillet	7	3	2019	2	1	2020	1	null	null	null	null	null	null	2019-07-24
20190725	5	Jueves	Jeudi	25	206	30	July	Julio	Juillet	7	3	2019	2	1	2020	1	null	null	null	null	2019-07-25	null	null
20190726	6	Viernes	Vendredi	26	207	30	July	Julio	Juillet	7	3	2019	2	1	2020	1	2019-07-26	null	null	null	null	null	null
20190727	7	Sábado	Samedi	27	208	30	July	Julio	Juillet	7	3	2019	2	1	2020	1	null	null	2019-07-27	null	null	null	null
20190728	1	Domingo	Dimanche	28	209	31	July	Julio	Juillet	7	3	2019	2	1	2020	1	null	null	null	2019-07-28	null	null	null
20190729	2	Lunes	Lundi	29	210	31	July	Julio	Juillet	7	3	2019	2	1	2020	1	null	2019-07-29	null	null	null	null	null
20190730	3	Martes	Mardi	30	211	31	July	Julio	Juillet	7	3	2019	2	1	2020	1	null	null	null	null	null	2019-07-30	null
20190731	4	Miércoles	Mercredi	31	212	31	July	Julio	Juillet	7	3	2019	2	1	2020	1	null	null	null	null	null	null	2019-07-31
20190801	5	Jueves	Jeudi	1	213	31	August	Agosto	Août	8	3	2019	2	1	2020	1	null	null	null	null	2019-08-01	null	null
20190802	6	Viernes	Vendredi	2	214	31	August	Agosto	Août	8	3	2019	2	1	2020	1	2019-08-02	null	null	null	null	null	null
20190803	7	Sábado	Samedi	3	215	31	August	Agosto	Août	8	3	2019	2	1	2020	1	null	null	2019-08-03	null	null	null	null
20190804	1	Domingo	Dimanche	4	216	32	August	Agosto	Août	8	3	2019	2	1	2020	1	null	null	null	2019-08-04	null	null	null
20190805	2	Lunes	Lundi	5	217	32	August	Agosto	Août	8	3	2019	2	1	2020	1	null	2019-08-05	null	null	null	null	null
20190806	3	Martes	Mardi	6	218	32	August	Agosto	Août	8	3	2019	2	1	2020	1	null	null	null	null	null	2019-08-06	null
20190807	4	Miércoles	Mercredi	7	219	32	August	Agosto	Août	8	3	2019	2	1	2020	1	null	null	null	null	null	null	2019-08-07
20190808	5	Jueves	Jeudi	8	220	32	August	Agosto	Août	8	3	2019	2	1	2020	1	null	null	null	null	2019-08-08	null	null
20190809	6	Viernes	Vendredi	9	221	32	August	Agosto	Août	8	3	2019	2	1	2020	1	2019-08-09	null	null	null	null	null	null
20190810	7	Sábado	Samedi	10	222	32	August	Agosto	Août	8	3	2019	2	1	2020	1	null	null	2019-08-10	null	null	null	null
20190811	1	Domingo	Dimanche	11	223	33	August	Agosto	Août	8	3	2019	2	1	2020	1	null	null	null	2019-08-11	null	null	null
20190812	2	Lunes	Lundi	12	224	33	August	Agosto	Août	8	3	2019	2	1	2020	1	null	2019-08-12	null	null	null	null	null
20190813	3	Martes	Mardi	13	225	33	August	Agosto	Août	8	3	2019	2	1	2020	1	null	null	null	null	null	2019-08-13	null
20190814	4	Miércoles	Mercredi	14	226	33	August	Agosto	Août	8	3	2019	2	1	2020	1	null	null	null	null	null	null	2019-08-14
20190815	5	Jueves	Jeudi	15	227	33	August	Agosto	Août	8	3	2019	2	1	2020	1	null	null	null	null	2019-08-15	null	null
20190816	6	Viernes	Vendredi	16	228	33	August	Agosto	Août	8	3	2019	2	1	2020	1	2019-08-16	null	null	null	null	null	null
20190817	7	Sábado	Samedi	17	229	33	August	Agosto	Août	8	3	2019	2	1	2020	1	null	null	2019-08-17	null	null	null	null
20190818	1	Domingo	Dimanche	18	230	34	August	Agosto	Août	8	3	2019	2	1	2020	1	null	null	null	2019-08-18	null	null	null
20190819	2	Lunes	Lundi	19	231	34	August	Agosto	Août	8	3	2019	2	1	2020	1	null	2019-08-19	null	null	null	null	null
20190820	3	Martes	Mardi	20	232	34	August	Agosto	Août	8	3	2019	2	1	2020	1	null	null	null	null	null	2019-08-20	null
20190821	4	Miércoles	Mercredi	21	233	34	August	Agosto	Août	8	3	2019	2	1	2020	1	null	null	null	null	null	null	2019-08-21
20190822	5	Jueves	Jeudi	22	234	34	August	Agosto	Août	8	3	2019	2	1	2020	1	null	null	null	null	2019-08-22	null	null
20190823	6	Viernes	Vendredi	23	235	34	August	Agosto	Août	8	3	2019	2	1	2020	1	2019-08-23	null	null	null	null	null	null
20190824	7	Sábado	Samedi	24	236	34	August	Agosto	Août	8	3	2019	2	1	2020	1	null	null	2019-08-24	null	null	null	null
20190825	1	Domingo	Dimanche	25	237	35	August	Agosto	Août	8	3	2019	2	1	2020	1	null	null	null	2019-08-25	null	null	null
20190826	2	Lunes	Lundi	26	238	35	August	Agosto	Août	8	3	2019	2	1	2020	1	null	2019-08-26	null	null	null	null	null
20190827	3	Martes	Mardi	27	239	35	August	Agosto	Août	8	3	2019	2	1	2020	1	null	null	null	null	null	2019-08-27	null
20190828	4	Miércoles	Mercredi	28	240	35	August	Agosto	Août	8	3	2019	2	1	2020	1	null	null	null	null	null	null	2019-08-28
20190829	5	Jueves	Jeudi	29	241	35	August	Agosto	Août	8	3	2019	2	1	2020	1	null	null	null	null	2019-08-29	null	null
20190830	6	Viernes	Vendredi	30	242	35	August	Agosto	Août	8	3	2019	2	1	2020	1	2019-08-30	null	null	null	null	null	null
20190831	7	Sábado	Samedi	31	243	35	August	Agosto	Août	8	3	2019	2	1	2020	1	null	null	2019-08-31	null	null	null	null
20190901	1	Domingo	Dimanche	1	244	36	September	Septiembre	Septembre	9	3	2019	2	1	2020	1	null	null	null	2019-09-01	null	null	null
20190902	2	Lunes	Lundi	2	245	36	September	Septiembre	Septembre	9	3	2019	2	1	2020	1	null	2019-09-02	null	null	null	null	null
20190903	3	Martes	Mardi	3	246	36	September	Septiembre	Septembre	9	3	2019	2	1	2020	1	null	null	null	null	null	2019-09-03	null
20190904	4	Miércoles	Mercredi	4	247	36	September	Septiembre	Septembre	9	3	2019	2	1	2020	1	null	null	null	null	null	null	2019-09-04
20190905	5	Jueves	Jeudi	5	248	36	September	Septiembre	Septembre	9	3	2019	2	1	2020	1	null	null	null	null	2019-09-05	null	null
