FinanceKey,DateKey,OrganizationKey,DepartmentGroupKey,ScenarioKey,AccountKey,Amount
27359,20190801,7,6,1,68,234
27360,20190801,7,6,1,69,68
27361,20190801,7,6,1,71,101
27362,20190801,7,6,1,72,2876
27363,20190801,7,6,1,73,473
27364,20190801,7,6,1,74,346
27365,20190801,7,6,1,76,7904
27366,20190801,7,6,1,77,1111
27367,20190801,7,6,1,78,330
27368,20190801,7,6,1,80,1269
27369,20190801,7,6,1,81,785
27370,20190801,7,6,1,82,76
27371,20190801,7,6,1,83,266
27372,20190801,7,6,1,84,223
27373,20190801,7,6,1,85,212
27374,20190801,7,6,1,87,1170
27375,20190801,7,6,1,89,218
27376,20190801,7,6,1,90,335
27377,20190801,7,6,1,91,-268
27378,20190801,7,6,1,92,447
27379,20190801,7,6,1,94,64236
27380,20190801,7,6,1,96,13
27381,20190801,7,6,1,97,2638
27382,20190801,7,6,1,99,71000
27383,20190801,7,6,1,101,958829
27384,20190801,7,7,1,4,1361757
27385,20190801,7,7,1,6,1237031
27386,20190801,7,7,1,7,39950
27387,20190801,7,7,1,8,24740
27388,20190801,7,7,1,13,178132
27389,20190801,7,7,1,14,117518
27390,20190801,7,7,1,15,244932
27391,20190801,7,7,1,18,17287
27392,20190801,7,7,1,19,55087
27393,20190801,7,7,1,20,16941
27394,20190801,7,7,1,21,83624
27395,20190801,7,7,1,22,14978
27396,20190801,7,7,1,23,6062
27397,20190801,7,7,1,24,32929
27398,20190801,7,7,1,28,27155
27399,20190801,7,7,1,29,235374
27400,20190801,7,7,1,31,80902
27401,20190801,7,7,1,32,38028
27402,20190801,7,7,1,33,35916
27403,20190801,7,7,1,34,81396
27404,20190801,7,7,1,35,224048
27405,20190801,7,7,1,37,223801
27406,20190801,7,7,1,38,38238
27407,20190801,7,7,1,39,78655
27408,20190801,7,7,1,40,39629
27409,20190801,7,7,1,43,2127159
27410,20190801,7,7,1,46,497318
27411,20190801,7,7,1,100,29350
27412,20190801,8,1,1,60,105381,83
27413,20190801,8,1,1,61,12975,57
27414,20190801,8,1,1,62,8651,24
27415,20190801,8,1,1,65,1485,96
27416,20190801,8,1,1,66,1351,11
27417,20190801,8,1,1,67,679,88
27418,20190801,8,1,1,68,510,18
27419,20190801,8,1,1,69,149,57
27420,20190801,8,1,1,71,220,78
27421,20190801,8,1,1,73,937,46
27422,20190801,8,1,1,74,654,12
27423,20190801,8,1,1,76,1082,92
27424,20190801,8,1,1,77,1948,09
27425,20190801,8,1,1,78,537,45
27426,20190801,8,1,1,80,2049,6
27427,20190801,8,1,1,81,1269,29
27428,20190801,8,1,1,82,123,81
27429,20190801,8,1,1,83,429,88
27430,20190801,8,1,1,84,357,15
27431,20190801,8,1,1,85,343,51
27432,20190801,8,1,1,87,1910,21
27433,20190801,8,1,1,89,348,06
27434,20190801,8,1,1,90,534,42
27435,20190801,8,1,1,91,-426,18
27436,20190801,8,1,1,92,713,22
27437,20190801,8,1,1,94,445,03
27438,20190801,8,1,1,96,14
27439,20190801,8,2,1,12,345601,46
27440,20190801,8,2,1,60,55758,18
27441,20190801,8,2,1,61,6866,36
27442,20190801,8,2,1,62,3432,96
27443,20190801,8,2,1,65,631,4
27444,20190801,8,2,1,66,573,82
27445,20190801,8,2,1,67,304,12
27446,20190801,8,2,1,68,231,39
27447,20190801,8,2,1,69,64,72
27448,20190801,8,2,1,71,95,02
27449,20190801,8,2,1,73,457,15
27450,20190801,8,2,1,74,479,88
27451,20190801,8,2,1,76,576,85
27452,20190801,8,2,1,77,1037,46
27453,20190801,8,2,1,78,348,06
27454,20190801,8,2,1,80,1401,11
27455,20190801,8,2,1,81,867,76
27456,20190801,8,2,1,82,91,99
27457,20190801,8,2,1,83,317,75
27458,20190801,8,2,1,84,288,97
27459,20190801,8,2,1,85,254,12
27460,20190801,8,2,1,87,1092,01
27461,20190801,8,2,1,89,281,39
27462,20190801,8,2,1,90,432,91
27463,20190801,8,2,1,91,-344,37
27464,20190801,8,2,1,92,576,85
27465,20190801,8,2,1,94,304,12
27466,20190801,8,2,1,96,8
27467,20190801,8,6,1,52,52897,52
27468,20190801,8,6,1,53,31738,04
27469,20190801,8,6,1,54,21360,57
27470,20190801,8,6,1,56,319243,39
27471,20190801,8,6,1,57,47608,03
27472,20190801,8,6,1,60,41400,34
27473,20190801,8,6,1,61,3823,88
27474,20190801,8,6,1,62,2123,85
27475,20190801,8,6,1,63,52897,52
27476,20190801,8,6,1,65,382,91
27477,20190801,8,6,1,66,348,06
27478,20190801,8,6,1,67,182,9
27479,20190801,8,6,1,68,137,45
27480,20190801,8,6,1,69,38,96
27481,20190801,8,6,1,71,60,17
27482,20190801,8,6,1,72,2116,27
27483,20190801,8,6,1,73,296,54
27484,20190801,8,6,1,74,393,51
27485,20190801,8,6,1,76,8026,99
27486,20190801,8,6,1,77,737,46
27487,20190801,8,6,1,78,252,6
27488,20190801,8,6,1,80,955,64
27489,20190801,8,6,1,81,592
27490,20190801,8,6,1,82,61,69
27491,20190801,8,6,1,83,211,69
27492,20190801,8,6,1,84,184,42
27493,20190801,8,6,1,85,169,27
27494,20190801,8,6,1,87,819,28
27495,20190801,8,6,1,89,179,87
27496,20190801,8,6,1,90,275,33
27497,20190801,8,6,1,91,-218,61
27498,20190801,8,6,1,92,367,75
27499,20190801,8,6,1,94,75307,03
27500,20190801,8,6,1,96,6
27501,20190801,8,6,1,97,2526
27502,20190801,8,6,1,99,34500
27503,20190801,8,6,1,101,1057963,22
27504,20190801,8,7,1,4,1426904,94
27505,20190801,8,7,1,6,1515692,96
27506,20190801,8,7,1,7,44262,51
27507,20190801,8,7,1,8,30313,77
27508,20190801,8,7,1,13,218259,69
27509,20190801,8,7,1,14,154600,93
27510,20190801,8,7,1,15,287980,69
27511,20190801,8,7,1,18,18710,52
27512,20190801,8,7,1,19,59618,86
27513,20190801,8,7,1,20,18148,39
27514,20190801,8,7,1,21,125145,84
27515,20190801,8,7,1,22,16051,38
27516,20190801,8,7,1,23,6693,63
27517,20190801,8,7,1,24,30545,59
27518,20190801,8,7,1,28,28201,61
27519,20190801,8,7,1,29,252137,6
27520,20190801,8,7,1,31,99578,69
27521,20190801,8,7,1,32,46788,32
27522,20190801,8,7,1,33,34147,17
27523,20190801,8,7,1,34,108219,76
27524,20190801,8,7,1,35,258464,99
27525,20190801,8,7,1,37,244608,67
27526,20190801,8,7,1,38,43223,1
27527,20190801,8,7,1,39,95340,74
27528,20190801,8,7,1,40,41156,39
27529,20190801,8,7,1,43,2490618,66
27530,20190801,8,7,1,46,523984,69
27531,20190801,8,7,1,100,32060,77
27532,20190801,11,1,1,60,33666,28
27533,20190801,11,1,1,61,3455,08
27534,20190801,11,1,1,62,3109,33
27535,20190801,11,1,1,65,561,41
27536,20190801,11,1,1,66,510,34
27537,20190801,11,1,1,67,255,02
27538,20190801,11,1,1,68,194,38
27539,20190801,11,1,1,69,57,14
27540,20190801,11,1,1,71,87,99
27541,20190801,11,1,1,73,350,77
27542,20190801,11,1,1,74,347,57
27543,20190801,11,1,1,76,389,06
27544,20190801,11,1,1,77,698,64
27545,20190801,11,1,1,78,203,95
27546,20190801,11,1,1,80,807,16
27547,20190801,11,1,1,81,499,7
27548,20190801,11,1,1,82,51,82
27549,20190801,11,1,1,83,179,49
27550,20190801,11,1,1,84,159,27
27551,20190801,11,1,1,85,143,31
27552,20190801,11,1,1,87,673,11
27553,20190801,11,1,1,89,198,64
27554,20190801,11,1,1,90,305,02
27555,20190801,11,1,1,91,-242,85
27556,20190801,11,1,1,92,406,09
27557,20190801,11,1,1,94,224,17
27558,20190801,11,1,1,96,9
27559,20190801,11,2,1,12,304936,23
27560,20190801,11,2,1,60,11223,31
27561,20190801,11,2,1,61,1381,64
27562,20190801,11,2,1,62,922,05
27563,20190801,11,2,1,65,179,49
27564,20190801,11,2,1,66,162,46
27565,20190801,11,2,1,67,82,68
27566,20190801,11,2,1,68,63,53
27567,20190801,11,2,1,69,18,84
27568,20190801,11,2,1,71,26,29
27569,20190801,11,2,1,73,113,53
27570,20190801,11,2,1,74,307,15
27571,20190801,11,2,1,76,128,42
27572,20190801,11,2,1,77,231,61
27573,20190801,11,2,1,78,79,48
27574,20190801,11,2,1,80,273,1
27575,20190801,11,2,1,81,167,78
27576,20190801,11,2,1,82,17,78
27577,20190801,11,2,1,83,60,33
27578,20190801,11,2,1,84,53,95
27579,20190801,11,2,1,85,49,7
27580,20190801,11,2,1,87,225,23
27581,20190801,11,2,1,89,67,78
27582,20190801,11,2,1,90,103,95
27583,20190801,11,2,1,91,-82,22
27584,20190801,11,2,1,92,138
27585,20190801,11,2,1,94,75,23
27586,20190801,11,2,1,96,3
27587,20190801,11,3,1,60,23360,77
27588,20190801,11,3,1,61,2396,55
27589,20190801,11,3,1,62,1917,82
27590,20190801,11,3,1,65,328,42
27591,20190801,11,3,1,66,299,7
27592,20190801,11,3,1,67,155,02
27593,20190801,11,3,1,68,115,65
27594,20190801,11,3,1,69,33,74
27595,20190801,11,3,1,71,51,82
27596,20190801,11,3,1,73,213,53
27597,20190801,11,3,1,74,301,83
27598,20190801,11,3,1,76,251,83
27599,20190801,11,3,1,77,452,9
27600,20190801,11,3,1,78,147,57
27601,20190801,11,3,1,80,564,6
27602,20190801,11,3,1,81,350,77
27603,20190801,11,3,1,82,37,99
27604,20190801,11,3,1,83,128,42
27605,20190801,11,3,1,84,115,65
27606,20190801,11,3,1,85,102,89
27607,20190801,11,3,1,87,448,64
27608,20190801,11,3,1,89,144,38
27609,20190801,11,3,1,90,220,98
27610,20190801,11,3,1,91,-175,83
27611,20190801,11,3,1,92,294,38
27612,20190801,11,3,1,94,157,15
27613,20190801,11,3,1,96,6
27614,20190801,11,4,1,60,18894,73
27615,20190801,11,4,1,61,2133,78
27616,20190801,11,4,1,62,1939,09
27617,20190801,11,4,1,65,341,19
27618,20190801,11,4,1,66,309,28
27619,20190801,11,4,1,67,153,95
27620,20190801,11,4,1,68,116,72
27621,20190801,11,4,1,69,34,8
27622,20190801,11,4,1,71,53,95
27623,20190801,11,4,1,73,206,08
27624,20190801,11,4,1,74,350,77
27625,20190801,11,4,1,76,223,1
27626,20190801,11,4,1,77,400,77
27627,20190801,11,4,1,78,122,04
27628,20190801,11,4,1,80,453,96
27629,20190801,11,4,1,81,281,62
27630,20190801,11,4,1,82,28,42
27631,20190801,11,4,1,83,100,76
27632,20190801,11,4,1,84,90,12
27633,20190801,11,4,1,85,79,48
27634,20190801,11,4,1,87,375,23
27635,20190801,11,4,1,89,112,46
27636,20190801,11,4,1,90,170,98
27637,20190801,11,4,1,91,-135,41
27638,20190801,11,4,1,92,228,42
27639,20190801,11,4,1,94,126,29
27640,20190801,11,4,1,96,5
27641,20190801,11,5,1,60,7788,14
27642,20190801,11,5,1,61,719,92
27643,20190801,11,5,1,62,640,13
27644,20190801,11,5,1,65,115,65
27645,20190801,11,5,1,66,103,95
27646,20190801,11,5,1,67,53,95
27647,20190801,11,5,1,68,40,12
27648,20190801,11,5,1,69,12,46
27649,20190801,11,5,1,71,17,78
27650,20190801,11,5,1,73,73,1
27651,20190801,11,5,1,74,289,06
27652,20190801,11,5,1,76,84,8
27653,20190801,11,5,1,77,152,89
27654,20190801,11,5,1,78,66,72
27655,20190801,11,5,1,80,192,25
27656,20190801,11,5,1,81,119,91
27657,20190801,11,5,1,82,13,53
27658,20190801,11,5,1,83,44,38
27659,20190801,11,5,1,84,40,12
27660,20190801,11,5,1,85,34,8
27661,20190801,11,5,1,87,149,7
27662,20190801,11,5,1,89,49,7
27663,20190801,11,5,1,90,76,29
27664,20190801,11,5,1,91,-59,88
27665,20190801,11,5,1,92,101,82
27666,20190801,11,5,1,94,53,95
27667,20190801,11,5,1,96,2
27668,20190801,11,6,1,52,57777,37
27669,20190801,11,6,1,53,48148,46
27670,20190801,11,6,1,54,44869,68
27671,20190801,11,6,1,56,202644,96
27672,20190801,11,6,1,57,28888,53
27673,20190801,11,6,1,60,21985,21
27674,20190801,11,6,1,61,2030,58
27675,20190801,11,6,1,62,1353,98
27676,20190801,11,6,1,63,15022,32
27677,20190801,11,6,1,65,260,34
27678,20190801,11,6,1,66,235,87
27679,20190801,11,6,1,67,126,29
27680,20190801,11,6,1,68,90,12
27681,20190801,11,6,1,69,26,29
27682,20190801,11,6,1,71,39,06
27683,20190801,11,6,1,72,751,84
27684,20190801,11,6,1,73,181,61
27685,20190801,11,6,1,74,250,76
27686,20190801,11,6,1,76,5945,55
27687,20190801,11,6,1,77,426,3
27688,20190801,11,6,1,78,146,51
27689,20190801,11,6,1,80,555,02
27690,20190801,11,6,1,81,343,32
27691,20190801,11,6,1,82,36,93
27692,20190801,11,6,1,83,126,29
27693,20190801,11,6,1,84,111,4
27694,20190801,11,6,1,85,100,76
27695,20190801,11,6,1,87,448,64
27696,20190801,11,6,1,89,140,12
27697,20190801,11,6,1,90,214,59
27698,20190801,11,6,1,91,-170,51
27699,20190801,11,6,1,92,285,87
27700,20190801,11,6,1,94,73099,99
27701,20190801,11,6,1,96,6
27702,20190801,11,6,1,97,2388
27703,20190801,11,6,1,99,27000
27704,20190801,11,6,1,101,962958,06
27705,20190801,11,7,1,4,1252466,65
27706,20190801,11,7,1,6,621021,91
27707,20190801,11,7,1,7,17371,3
27708,20190801,11,7,1,8,12421,2
27709,20190801,11,7,1,13,93153,56
27710,20190801,11,7,1,14,63344,49
27711,20190801,11,7,1,15,113026,27
27712,20190801,11,7,1,18,5255,11
27713,20190801,11,7,1,19,16743,62
27714,20190801,11,7,1,20,5201,92
27715,20190801,11,7,1,21,98174,93
27716,20190801,11,7,1,22,4508,29
27717,20190801,11,7,1,23,1861,43
27718,20190801,11,7,1,24,9246,68
27719,20190801,11,7,1,28,7587,07
27720,20190801,11,7,1,29,72269,13
27721,20190801,11,7,1,31,88935,39
27722,20190801,11,7,1,32,12897,81
27723,20190801,11,7,1,33,9692,43
27724,20190801,11,7,1,34,47383,56
27725,20190801,11,7,1,35,74086,18
27726,20190801,11,7,1,37,72067
27727,20190801,11,7,1,38,13947,83
27728,20190801,11,7,1,39,79876,72
27729,20190801,11,7,1,40,11072,24
27730,20190801,11,7,1,43,1743836,71
27731,20190801,11,7,1,46,376326,34
27732,20190801,11,7,1,100,8755,18
27733,20190801,12,1,1,60,32004,55
27734,20190801,12,1,1,61,2627,4
27735,20190801,12,1,1,62,2627,4
27736,20190801,12,1,1,65,453,96
27737,20190801,12,1,1,66,412,47
27738,20190801,12,1,1,67,205,02
27739,20190801,12,1,1,68,153,95
27740,20190801,12,1,1,69,46,5
27741,20190801,12,1,1,71,66,72
27742,20190801,12,1,1,73,282,68
27743,20190801,12,1,1,74,405,02
27744,20190801,12,1,1,76,326,3
27745,20190801,12,1,1,77,585,88
27746,20190801,12,1,1,78,169,91
27747,20190801,12,1,1,80,636,94
27748,20190801,12,1,1,81,394,38
27749,20190801,12,1,1,82,39,06
27750,20190801,12,1,1,83,136,93
27751,20190801,12,1,1,84,116,72
27752,20190801,12,1,1,85,109,27
27753,20190801,12,1,1,87,575,24
27754,20190801,12,1,1,89,114,59
27755,20190801,12,1,1,90,174,17
27756,20190801,12,1,1,91,-137,54
27757,20190801,12,1,1,92,232,68
27758,20190801,12,1,1,94,138
27759,20190801,12,1,1,96,6
27760,20190801,12,2,1,12,107246,37
27761,20190801,12,2,1,60,4943,4
27762,20190801,12,2,1,61,457,15
27763,20190801,12,2,1,62,253,96
27764,20190801,12,2,1,65,51,82
27765,20190801,12,2,1,66,46,5
27766,20190801,12,2,1,67,25,23
27767,20190801,12,2,1,68,18,84
27768,20190801,12,2,1,69,6,08
27769,20190801,12,2,1,71,7,14
27770,20190801,12,2,1,73,37,99
27771,20190801,12,2,1,74,268,85
27772,20190801,12,2,1,76,49,7
27773,20190801,12,2,1,77,89,06
27774,20190801,12,2,1,78,52,89
27775,20190801,12,2,1,80,118,85
27776,20190801,12,2,1,81,73,1
27777,20190801,12,2,1,82,8,21
27778,20190801,12,2,1,83,27,36
27779,20190801,12,2,1,84,24,16
27780,20190801,12,2,1,85,22,04
27781,20190801,12,2,1,87,96,51
27782,20190801,12,2,1,89,23,1
27783,20190801,12,2,1,90,35,87
27784,20190801,12,2,1,91,-26,9
27785,20190801,12,2,1,92,47,57
27786,20190801,12,2,1,94,26,29
27787,20190801,12,2,1,96,1
27788,20190801,12,6,1,52,20756,47
27789,20190801,12,6,1,54,16486,17
27790,20190801,12,6,1,56,76600,06
27791,20190801,12,6,1,57,10378,61
27792,20190801,12,6,1,60,39932,35
27793,20190801,12,6,1,61,3688,06
27794,20190801,12,6,1,62,2048,67
27795,20190801,12,6,1,63,10378,61
27796,20190801,12,6,1,65,400,77
27797,20190801,12,6,1,66,364,6
27798,20190801,12,6,1,67,196,51
27799,20190801,12,6,1,68,145,44
27800,20190801,12,6,1,69,41,19
27801,20190801,12,6,1,71,56,08
27802,20190801,12,6,1,72,692,26
27803,20190801,12,6,1,73,298,64
27804,20190801,12,6,1,74,314,59
27805,20190801,12,6,1,76,2969,96
27806,20190801,12,6,1,77,712,47
27807,20190801,12,6,1,78,238
27808,20190801,12,6,1,80,939,07
27809,20190801,12,6,1,81,581,62
27810,20190801,12,6,1,82,61,4
27811,20190801,12,6,1,83,211,4
27812,20190801,12,6,1,84,189,06
27813,20190801,12,6,1,85,168,85
27814,20190801,12,6,1,87,766,73
27815,20190801,12,6,1,89,184,81
27816,20190801,12,6,1,90,283,74
27817,20190801,12,6,1,91,-225,83
27818,20190801,12,6,1,92,378,43
27819,20190801,12,6,1,94,27506,59
27820,20190801,12,6,1,96,8
27821,20190801,12,6,1,97,1163
27822,20190801,12,6,1,99,35000
27823,20190801,12,6,1,101,345956,14
27824,20190801,12,7,1,4,572086,95
27825,20190801,12,7,1,6,339510,28
27826,20190801,12,7,1,7,10954,15
27827,20190801,12,7,1,8,6790,25
27828,20190801,12,7,1,13,46343,11
27829,20190801,12,7,1,14,36667,4
27830,20190801,12,7,1,15,74691,51
27831,20190801,12,7,1,18,5255,11
27832,20190801,12,7,1,19,16743,62
27833,20190801,12,7,1,20,5255,11
27834,20190801,12,7,1,21,42753,68
27835,20190801,12,7,1,22,4508,29
27836,20190801,12,7,1,23,1861,43
27837,20190801,12,7,1,24,8865,82
27838,20190801,12,7,1,28,9171,14
27839,20190801,12,7,1,29,73003,18
27840,20190801,12,7,1,31,37454,65
27841,20190801,12,7,1,32,10950,96
27842,20190801,12,7,1,33,9182,85
27843,20190801,12,7,1,34,24477,81
27844,20190801,12,7,1,35,72590,41
27845,20190801,12,7,1,37,68698,85
27846,20190801,12,7,1,38,12785,04
27847,20190801,12,7,1,39,37056,77
27848,20190801,12,7,1,40,13383,99
27849,20190801,12,7,1,43,713943,09
27850,20190801,12,7,1,46,188830,24
27851,20190801,12,7,1,100,8004,1
27852,20190801,13,1,1,60,16141,9
27853,20190801,13,1,1,61,1822,34
27854,20190801,13,1,1,62,1657,42
27855,20190801,13,1,1,65,317,05
27856,20190801,13,1,1,66,287,22
27857,20190801,13,1,1,67,141,61
27858,20190801,13,1,1,68,106,52
27859,20190801,13,1,1,69,32,83
27860,20190801,13,1,1,71,46,87
27861,20190801,13,1,1,73,183,71
27862,20190801,13,1,1,74,764,42
27863,20190801,13,1,1,76,194,24
27864,20190801,13,1,1,77,348,63
27865,20190801,13,1,1,78,111,78
27866,20190801,13,1,1,80,360,91
27867,20190801,13,1,1,81,224,06
27868,20190801,13,1,1,82,22,3
27869,20190801,13,1,1,83,78,45
27870,20190801,13,1,1,84,67,92
27871,20190801,13,1,1,85,62,66
27872,20190801,13,1,1,87,317,05
27873,20190801,13,1,1,89,66,17
27874,20190801,13,1,1,90,101,25
27875,20190801,13,1,1,91,-79,45
27876,20190801,13,1,1,92,134,59
27877,20190801,13,1,1,96,2
27878,20190801,13,2,1,12,108248,88
27879,20190801,13,2,1,60,53263,65
27880,20190801,13,2,1,61,5466,27
27881,20190801,13,2,1,62,3825,88
27882,20190801,13,2,1,65,622,32
27883,20190801,13,2,1,66,566,17
27884,20190801,13,2,1,67,295,99
27885,20190801,13,2,1,68,222,31
27886,20190801,13,2,1,69,62,66
27887,20190801,13,2,1,71,95,99
27888,20190801,13,2,1,73,424,07
27889,20190801,13,2,1,74,585,47
27890,20190801,13,2,1,76,517,05
27891,20190801,13,2,1,77,929,34
27892,20190801,13,2,1,78,287,22
27893,20190801,13,2,1,80,1083,73
27894,20190801,13,2,1,81,671,44
27895,20190801,13,2,1,82,67,92
27896,20190801,13,2,1,83,234,59
27897,20190801,13,2,1,84,204,76
27898,20190801,13,2,1,85,188,97
27899,20190801,13,2,1,87,948,64
27900,20190801,13,2,1,89,199,5
27901,20190801,13,2,1,90,306,52
27902,20190801,13,2,1,91,-242,6
27903,20190801,13,2,1,92,408,28
27904,20190801,13,2,1,96,6
27905,20190801,13,6,1,52,16569,98
27906,20190801,13,6,1,53,3313,59
27907,20190801,13,6,1,54,35786,13
27908,20190801,13,6,1,56,89008,17
27909,20190801,13,6,1,57,24854,35
27910,20190801,13,6,1,60,46484,57
27911,20190801,13,6,1,61,5246,96
27912,20190801,13,6,1,62,3815,36
27913,20190801,13,6,1,63,16569,98
27914,20190801,13,6,1,65,748,63
27915,20190801,13,6,1,66,680,21
27916,20190801,13,6,1,67,338,1
27917,20190801,13,6,1,68,253,89
27918,20190801,13,6,1,69,76,69
27919,20190801,13,6,1,71,110,03
27920,20190801,13,6,1,72,994,25
27921,20190801,13,6,1,73,466,17
27922,20190801,13,6,1,74,671,44
27923,20190801,13,6,1,76,3241,66
27924,20190801,13,6,1,77,966,18
27925,20190801,13,6,1,78,290,73
27926,20190801,13,6,1,80,1106,54
27927,20190801,13,6,1,81,685,48
27928,20190801,13,6,1,82,69,67
27929,20190801,13,6,1,83,243,36
27930,20190801,13,6,1,84,211,78
27931,20190801,13,6,1,85,194,24
27932,20190801,13,6,1,87,948,64
27933,20190801,13,6,1,89,206,52
27934,20190801,13,6,1,90,317,05
27935,20190801,13,6,1,91,-251,37
27936,20190801,13,6,1,92,422,31
27937,20190801,13,6,1,96,6
27938,20190801,13,6,1,97,415
27939,20190801,13,6,1,99,3000
27940,20190801,13,6,1,101,331374,09
27941,20190801,13,7,1,4,396373,55
27942,20190801,13,7,1,6,391727,85
27943,20190801,13,7,1,7,11385,67
27944,20190801,13,7,1,8,7834,73
27945,20190801,13,7,1,13,59933,95
27946,20190801,13,7,1,14,43089,77
27947,20190801,13,7,1,15,78346,57
27948,20190801,13,7,1,18,4332,91
27949,20190801,13,7,1,19,13806,77
27950,20190801,13,7,1,20,3941,68
27951,20190801,13,7,1,21,63811,21
27952,20190801,13,7,1,22,3680,27
27953,20190801,13,7,1,23,1520,58
27954,20190801,13,7,1,24,7545,25
27955,20190801,13,7,1,28,6875,06
27956,20190801,13,7,1,29,54768,94
27957,20190801,13,7,1,31,63169,1
27958,20190801,13,7,1,32,10334,78
27959,20190801,13,7,1,33,7824,2
27960,20190801,13,7,1,34,24954,35
27961,20190801,13,7,1,35,59237,44
27962,20190801,13,7,1,37,52758,38
27963,20190801,13,7,1,38,11501,47
27964,20190801,13,7,1,39,58876,03
27965,20190801,13,7,1,40,10033,02
27966,20190801,13,7,1,43,1004155,84
27967,20190801,13,7,1,46,-175578,77
27968,20190801,13,7,1,100,6669,8
27969,20190901,3,1,1,60,68310
27970,20190901,3,1,1,61,7009
27971,20190901,3,1,1,62,3504
27972,20190901,3,1,1,65,693
27973,20190901,3,1,1,66,630
27974,20190901,3,1,1,67,347
27975,20190901,3,1,1,68,248
27976,20190901,3,1,1,69,69
27977,20190901,3,1,1,71,107
27978,20190901,3,1,1,73,536
27979,20190901,3,1,1,74,272
27980,20190901,3,1,1,76,751
27981,20190901,3,1,1,77,1351
27982,20190901,3,1,1,78,428
27983,20190901,3,1,1,80,1784
27984,20190901,3,1,1,81,1104
27985,20190901,3,1,1,82,114
27986,20190901,3,1,1,83,398
27987,20190901,3,1,1,84,350
27988,20190901,3,1,1,85,319
27989,20190901,3,1,1,87,1485
27990,20190901,3,1,1,89,454
27991,20190901,3,1,1,90,699
27992,20190901,3,1,1,91,-559
27993,20190901,3,1,1,92,932
27994,20190901,3,1,1,94,56
27995,20190901,3,1,1,96,22
27996,20190901,3,2,1,12,155721
27997,20190901,3,6,1,52,30802
27998,20190901,3,6,1,53,5133
27999,20190901,3,6,1,54,10324
28000,20190901,3,6,1,56,135925
28001,20190901,3,6,1,57,30802
28002,20190901,3,6,1,60,47817
28003,20190901,3,6,1,61,4906
28004,20190901,3,6,1,62,4415
28005,20190901,3,6,1,63,11551
28006,20190901,3,6,1,65,777
28007,20190901,3,6,1,66,707
28008,20190901,3,6,1,67,357
28009,20190901,3,6,1,68,263
28010,20190901,3,6,1,69,78
28011,20190901,3,6,1,71,122
28012,20190901,3,6,1,72,385
28013,20190901,3,6,1,73,478
28014,20190901,3,6,1,74,335
28015,20190901,3,6,1,76,3749
28016,20190901,3,6,1,77,983
28017,20190901,3,6,1,78,278
28018,20190901,3,6,1,80,1136
28019,20190901,3,6,1,81,703
28020,20190901,3,6,1,82,73
28021,20190901,3,6,1,83,254
28022,20190901,3,6,1,84,222
28023,20190901,3,6,1,85,203
28024,20190901,3,6,1,87,945
28025,20190901,3,6,1,89,289
28026,20190901,3,6,1,90,445
28027,20190901,3,6,1,91,-356
28028,20190901,3,6,1,92,593
28029,20190901,3,6,1,94,4107
28030,20190901,3,6,1,96,14
28031,20190901,3,6,1,97,1631
28032,20190901,3,6,1,99,52000
28033,20190901,3,6,1,101,513368
28034,20190901,3,7,1,4,742998
28035,20190901,3,7,1,6,692107
28036,20190901,3,7,1,7,21082
28037,20190901,3,7,1,8,13842
28038,20190901,3,7,1,13,96548
28039,20190901,3,7,1,14,71979
28040,20190901,3,7,1,15,139805
28041,20190901,3,7,1,18,24696
28042,20190901,3,7,1,19,78696
28043,20190901,3,7,1,20,25683
28044,20190901,3,7,1,21,116505
28045,20190901,3,7,1,22,21397
28046,20190901,3,7,1,23,8835
28047,20190901,3,7,1,24,41665
28048,20190901,3,7,1,28,39577
28049,20190901,3,7,1,29,356838
28050,20190901,3,7,1,31,92139
28051,20190901,3,7,1,32,58329
28052,20190901,3,7,1,33,45074
28053,20190901,3,7,1,34,45056
28054,20190901,3,7,1,35,333504
28055,20190901,3,7,1,37,287902
28056,20190901,3,7,1,38,59482
28057,20190901,3,7,1,39,95210
28058,20190901,3,7,1,40,57757
28059,20190901,3,7,1,43,518398
28060,20190901,3,7,1,46,227026
28061,20190901,3,7,1,60,18975
28062,20190901,3,7,1,61,1557
28063,20190901,3,7,1,62,1168
28064,20190901,3,7,1,65,206
28065,20190901,3,7,1,66,188
28066,20190901,3,7,1,67,98
28067,20190901,3,7,1,68,71
28068,20190901,3,7,1,69,21
28069,20190901,3,7,1,71,29
28070,20190901,3,7,1,73,141
28071,20190901,3,7,1,74,231
28072,20190901,3,7,1,76,180
28073,20190901,3,7,1,77,324
28074,20190901,3,7,1,78,110
28075,20190901,3,7,1,80,410
28076,20190901,3,7,1,81,254
28077,20190901,3,7,1,82,26
28078,20190901,3,7,1,83,91
28079,20190901,3,7,1,84,81
28080,20190901,3,7,1,85,73
28081,20190901,3,7,1,87,338
28082,20190901,3,7,1,89,105
28083,20190901,3,7,1,90,162
28084,20190901,3,7,1,91,-130
28085,20190901,3,7,1,92,216
28086,20190901,3,7,1,94,13
28087,20190901,3,7,1,96,5
28088,20190901,3,7,1,100,35267
28089,20190901,4,1,1,60,81282
28090,20190901,4,1,1,61,6672
28091,20190901,4,1,1,62,5838
28092,20190901,4,1,1,65,1102
28093,20190901,4,1,1,66,1002
28094,20190901,4,1,1,67,513
28095,20190901,4,1,1,68,380
28096,20190901,4,1,1,69,110
